Date,ScalerCorr,error,pressure,activeSD
1012450500,1640.83,0,860.453,765.667
1012450800,1640.57,0,860.413,770.667
1012451100,1639.82,0,860.408,767.333
1012451400,1640.69,0,860.423,767.667
1012451700,1641.74,0,860.445,769.333
1012452000,1641.77,0,860.447,774
1012452300,1641.44,0,860.428,771
1012452600,1640.3,0,860.408,771
1012452900,1640.4,0,860.405,771.667
1012453200,1640.77,0,860.413,774.667
1012453500,1640.99,0,860.403,774.333
1012453800,1640.55,0,860.375,772.667
1012454100,1643.06,0,860.348,772.333
1012454400,1642.7,0,860.343,771
1012454700,1643.93,0,860.347,768
1012455000,1640.16,0,860.328,770
1012455300,1641.19,0,860.288,772.333
1012455600,1639.85,0,860.238,778
1012455900,1640.29,0,860.192,775
1012456200,1638.9,0,860.155,774
1012456500,1638.94,0,860.103,772.667
1012456800,1638.28,0,860.023,774
1012457100,1637.95,0,859.933,771
1012457400,1641.59,0,859.87,769.667
1012457700,1641.29,0,859.852,770.667
1012458000,1641.38,0,859.877,777.333
1012458300,1640.5,0,859.913,776.333
1012458600,1640.11,0,859.905,777.667
1012458900,1639.88,0,859.84,776.333
1012459200,1637.01,0,859.76,780
1012459500,1637.67,0,859.715,776
1012459800,1637.45,0,859.703,769.667
1012460100,1637.71,0,859.702,766.667
1012460400,1639.61,0,859.715,769
1012460700,1639.89,0,859.733,772.333
1012461000,1639.7,0,859.745,775.333
1012461300,1637.37,0,859.738,775.333
1012461600,1638.15,0,859.705,776.667
1012461900,1637.79,0,859.672,772.667
1012462200,1638.19,0,859.662,771
1012462500,1637.35,0,859.665,772.667
1012462800,1637.6,0,859.638,775.333
1012463100,1636.69,0,859.578,776
1012463400,1637.45,0,859.525,773
1012463700,1636.88,0,859.502,771.333
1012464000,1637.3,0,859.5,773.333
1012464300,1636.57,0,859.5,773.667
1012464600,1637.02,0,859.505,775.667
1012464900,1637.07,0,859.52,776.667
1012465200,1637.46,0,859.54,780
1012465500,1637.67,0,859.555,779.333
1012465800,1637.95,0,859.565,777.667
1012466100,1637.86,0,859.56,776
1012466400,1637.43,0,859.538,772.333
1012466700,1637.03,0,859.5,769
1012467000,1636.76,0,859.463,767.333
1012467300,1637.81,0,859.455,772
1012467600,1638.13,0,859.473,773
1012467900,1639.5,0,859.52,774.333
1012468200,1636.47,0,859.59,770.667
1012468500,1637.14,0,859.677,772.667
